symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2025-04-28 09:41:00+00:00,291.01,291.31,291.01,291.31,10888.0,358.0,291.192366
TSLA,2025-04-28 09:42:00+00:00,291.33,291.55,291.33,291.5,11100.0,326.0,291.464049
TSLA,2025-04-28 09:43:00+00:00,291.48,291.56,291.4,291.41,5401.0,193.0,291.480864
TSLA,2025-04-28 09:44:00+00:00,291.41,291.55,291.36,291.46,4672.0,187.0,291.445308
TSLA,2025-04-28 09:45:00+00:00,291.45,291.56,291.35,291.39,10652.0,306.0,291.419297
TSLA,2025-04-28 09:46:00+00:00,291.45,291.45,291.25,291.39,5770.0,219.0,291.355523
TSLA,2025-04-28 09:47:00+00:00,291.37,291.47,291.36,291.36,2915.0,134.0,291.412
TSLA,2025-04-28 09:48:00+00:00,291.35,291.35,291.1,291.1,13587.0,360.0,291.221173
TSLA,2025-04-28 09:49:00+00:00,291.06,291.06,291.0,291.0,10608.0,308.0,291.014882
TSLA,2025-04-28 09:50:00+00:00,291.0,291.26,291.0,291.2,7310.0,170.0,291.083728
TSLA,2025-04-28 09:51:00+00:00,291.12,291.15,291.0,291.07,5046.0,182.0,291.051355
TSLA,2025-04-28 09:52:00+00:00,291.1,291.1,290.9,291.06,12180.0,258.0,290.992771
TSLA,2025-04-28 09:53:00+00:00,291.08,291.1,291.0,291.0,5070.0,188.0,291.048535
TSLA,2025-04-28 09:54:00+00:00,291.05,291.1,290.85,290.85,9401.0,265.0,290.910938
TSLA,2025-04-28 09:55:00+00:00,290.85,290.9,290.75,290.8,9506.0,265.0,290.815174
TSLA,2025-04-28 09:56:00+00:00,290.78,290.81,290.68,290.75,6649.0,267.0,290.734114
TSLA,2025-04-28 09:57:00+00:00,290.65,290.9,290.63,290.9,6441.0,234.0,290.746481
TSLA,2025-04-28 09:58:00+00:00,290.91,290.95,290.78,290.78,5912.0,148.0,290.875193
TSLA,2025-04-28 09:59:00+00:00,290.81,291.0,290.79,290.8,12391.0,327.0,290.893117
TSLA,2025-04-28 10:00:00+00:00,290.8,290.8,290.55,290.65,10210.0,307.0,290.660722
TSLA,2025-04-28 10:01:00+00:00,290.78,290.92,290.77,290.92,8552.0,228.0,290.830644
TSLA,2025-04-28 10:02:00+00:00,291.04,291.1,290.97,291.1,4816.0,207.0,291.035641
TSLA,2025-04-28 10:03:00+00:00,291.22,291.39,291.22,291.38,8532.0,290.0,291.313125
TSLA,2025-04-28 10:04:00+00:00,291.36,291.36,291.1,291.1,5158.0,170.0,291.236735
TSLA,2025-04-28 10:05:00+00:00,291.25,291.35,291.25,291.34,3765.0,142.0,291.304706
TSLA,2025-04-28 10:06:00+00:00,291.37,291.38,291.25,291.25,3141.0,146.0,291.319655
TSLA,2025-04-28 10:07:00+00:00,291.29,291.29,291.14,291.14,2660.0,143.0,291.211584
TSLA,2025-04-28 10:08:00+00:00,291.1,291.11,290.91,291.11,8542.0,309.0,291.047441
TSLA,2025-04-28 10:09:00+00:00,290.95,290.95,290.72,290.72,5599.0,213.0,290.826365
TSLA,2025-04-28 10:10:00+00:00,290.71,290.85,290.71,290.84,5411.0,169.0,290.826323
TSLA,2025-04-28 10:11:00+00:00,291.0,291.03,290.95,290.95,1588.0,78.0,290.996477
TSLA,2025-04-28 10:12:00+00:00,290.97,291.03,290.86,290.86,5977.0,183.0,290.947138
TSLA,2025-04-28 10:13:00+00:00,290.83,290.83,290.43,290.43,19437.0,531.0,290.591619
TSLA,2025-04-28 10:14:00+00:00,290.47,290.55,290.34,290.42,10168.0,297.0,290.466345
TSLA,2025-04-28 10:15:00+00:00,290.5,290.67,290.31,290.31,8680.0,298.0,290.484898
TSLA,2025-04-28 10:16:00+00:00,290.37,290.38,290.22,290.3,8066.0,258.0,290.254627
TSLA,2025-04-28 10:17:00+00:00,290.28,290.28,290.22,290.28,3535.0,140.0,290.247704
TSLA,2025-04-28 10:18:00+00:00,290.23,290.46,290.2,290.45,9237.0,316.0,290.262594
TSLA,2025-04-28 10:19:00+00:00,290.4,290.61,290.4,290.55,8871.0,207.0,290.537703
TSLA,2025-04-28 10:20:00+00:00,290.51,290.58,290.41,290.51,8071.0,140.0,290.468171
TSLA,2025-04-28 10:21:00+00:00,290.51,290.51,290.27,290.27,6571.0,188.0,290.374972
TSLA,2025-04-28 10:22:00+00:00,290.4,290.4,290.17,290.17,4705.0,227.0,290.236032
TSLA,2025-04-28 10:23:00+00:00,290.15,290.17,290.0,290.17,25586.0,883.0,290.020302
TSLA,2025-04-28 10:24:00+00:00,290.24,290.31,290.11,290.22,4994.0,193.0,290.225703
TSLA,2025-04-28 10:25:00+00:00,290.35,290.35,290.24,290.24,4286.0,154.0,290.318599
TSLA,2025-04-28 10:26:00+00:00,290.29,290.34,290.15,290.28,5304.0,238.0,290.215374
TSLA,2025-04-28 10:27:00+00:00,290.32,290.4,290.24,290.35,7618.0,265.0,290.308211
TSLA,2025-04-28 10:28:00+00:00,290.41,290.54,290.41,290.45,5893.0,206.0,290.484276
TSLA,2025-04-28 10:29:00+00:00,290.5,290.5,290.5,290.5,1772.0,133.0,290.5
TSLA,2025-04-28 10:30:00+00:00,290.4,290.61,290.4,290.61,3378.0,201.0,290.516667
TSLA,2025-04-28 10:31:00+00:00,290.54,290.66,290.53,290.56,6254.0,196.0,290.585251
TSLA,2025-04-28 10:32:00+00:00,290.55,290.6,290.54,290.54,6188.0,160.0,290.553246
TSLA,2025-04-28 10:33:00+00:00,290.61,290.62,290.45,290.45,3198.0,147.0,290.532432
TSLA,2025-04-28 10:34:00+00:00,290.54,290.54,290.41,290.41,2657.0,113.0,290.503756
TSLA,2025-04-28 10:35:00+00:00,290.4,290.46,290.34,290.34,6601.0,216.0,290.415086
TSLA,2025-04-28 10:36:00+00:00,290.34,290.4,290.27,290.27,3372.0,136.0,290.331667
TSLA,2025-04-28 10:37:00+00:00,290.36,290.36,290.17,290.24,3874.0,160.0,290.270259
TSLA,2025-04-28 10:38:00+00:00,290.2,290.25,290.2,290.23,3241.0,112.0,290.237473
TSLA,2025-04-28 10:39:00+00:00,290.16,290.16,289.88,289.9,11877.0,500.0,290.002141
TSLA,2025-04-28 10:40:00+00:00,289.8,289.88,289.6,289.63,22256.0,749.0,289.683595
TSLA,2025-04-28 10:41:00+00:00,289.54,289.54,289.28,289.31,23687.0,966.0,289.409935
TSLA,2025-04-28 10:42:00+00:00,289.32,289.46,289.2,289.46,12303.0,486.0,289.310377
TSLA,2025-04-28 10:43:00+00:00,289.41,290.53,289.41,289.52,35015.0,1363.0,289.959022
TSLA,2025-04-28 10:44:00+00:00,289.67,289.7,289.51,289.61,5752.0,266.0,289.592963
TSLA,2025-04-28 10:45:00+00:00,289.65,289.85,289.65,289.79,5515.0,239.0,289.779436
TSLA,2025-04-28 10:46:00+00:00,289.88,289.88,289.75,289.75,6470.0,246.0,289.800989
TSLA,2025-04-28 10:47:00+00:00,289.88,289.88,289.8,289.8,3191.0,202.0,289.87157
TSLA,2025-04-28 10:48:00+00:00,289.8,289.8,289.61,289.68,6960.0,328.0,289.725088
TSLA,2025-04-28 10:49:00+00:00,289.74,289.74,289.66,289.66,4711.0,187.0,289.700818
TSLA,2025-04-28 10:50:00+00:00,289.64,289.7,289.55,289.58,5719.0,193.0,289.624038
TSLA,2025-04-28 10:51:00+00:00,289.58,289.69,289.1,289.25,14050.0,430.0,289.397195
TSLA,2025-04-28 10:52:00+00:00,289.365,289.365,288.72,288.72,19462.0,640.0,289.000416
TSLA,2025-04-28 10:53:00+00:00,288.82,288.82,288.46,288.5,16559.0,544.0,288.61065
TSLA,2025-04-28 10:54:00+00:00,288.46,288.87,288.4,288.75,14023.0,490.0,288.578228
TSLA,2025-04-28 10:55:00+00:00,288.73,288.73,288.55,288.56,6866.0,267.0,288.614013
TSLA,2025-04-28 10:56:00+00:00,288.56,288.56,288.3,288.49,10160.0,326.0,288.493224
TSLA,2025-04-28 10:57:00+00:00,288.49,289.0,288.42,288.8,11565.0,403.0,288.658789
TSLA,2025-04-28 10:58:00+00:00,288.81,288.9,288.5,288.5,11149.0,281.0,288.75655
TSLA,2025-04-28 10:59:00+00:00,288.5,288.6,288.34,288.46,21327.0,506.0,288.411271
TSLA,2025-04-28 11:00:00+00:00,288.37,288.7,287.8,287.8,63867.0,1623.0,288.313118
TSLA,2025-04-28 11:01:00+00:00,287.88,288.36,287.72,288.3,36185.0,788.0,287.983272
TSLA,2025-04-28 11:02:00+00:00,288.31,288.5,288.06,288.06,23811.0,562.0,288.253476
TSLA,2025-04-28 11:03:00+00:00,288.06,288.12,287.8,287.89,14186.0,371.0,287.992436
TSLA,2025-04-28 11:04:00+00:00,287.99,288.08,287.78,287.9,33760.0,477.0,287.931499
TSLA,2025-04-28 11:05:00+00:00,288.0,288.25,287.88,288.25,19644.0,472.0,287.97509
TSLA,2025-04-28 11:06:00+00:00,288.25,288.39,288.0,288.2,25786.0,515.0,288.121278
TSLA,2025-04-28 11:07:00+00:00,288.3,288.56,288.2,288.56,12425.0,334.0,288.35628
TSLA,2025-04-28 11:08:00+00:00,288.55,288.8,288.51,288.8,12965.0,308.0,288.637659
TSLA,2025-04-28 11:09:00+00:00,288.83,288.83,288.48,288.6,14873.0,309.0,288.584366
TSLA,2025-04-28 11:10:00+00:00,288.56,288.65,288.0,288.33,24765.0,544.0,288.389962
TSLA,2025-04-28 11:11:00+00:00,288.29,288.29,287.88,287.88,21181.0,482.0,288.054416
TSLA,2025-04-28 11:12:00+00:00,287.91,287.91,287.5,287.75,17491.0,513.0,287.707324
TSLA,2025-04-28 11:13:00+00:00,287.88,288.04,287.4,288.04,18954.0,472.0,287.723827
TSLA,2025-04-28 11:14:00+00:00,288.04,288.04,287.71,287.71,6079.0,203.0,287.861907
TSLA,2025-04-28 11:15:00+00:00,287.78,287.89,287.34,287.34,19242.0,403.0,287.658567
TSLA,2025-04-28 11:16:00+00:00,287.4,287.6,287.27,287.38,14177.0,332.0,287.424804
TSLA,2025-04-28 11:17:00+00:00,287.4,287.7,287.26,287.6,11396.0,320.0,287.397398
TSLA,2025-04-28 11:18:00+00:00,287.38,287.42,286.74,286.74,28598.0,858.0,287.121831
TSLA,2025-04-28 11:19:00+00:00,286.75,287.44,286.75,287.31,25628.0,506.0,287.157952
TSLA,2025-04-28 11:20:00+00:00,287.33,287.33,287.18,287.18,4575.0,152.0,287.273941
TSLA,2025-04-28 11:21:00+00:00,287.29,287.4,287.2,287.21,10603.0,256.0,287.26805
TSLA,2025-04-28 11:22:00+00:00,287.29,287.5,287.27,287.48,8208.0,233.0,287.405105
TSLA,2025-04-28 11:23:00+00:00,287.48,287.89,287.48,287.89,14423.0,258.0,287.65487
TSLA,2025-04-28 11:24:00+00:00,287.89,288.25,287.89,288.0,17285.0,397.0,288.184838
TSLA,2025-04-28 11:25:00+00:00,287.96,288.38,287.95,288.25,10861.0,320.0,288.157626
TSLA,2025-04-28 11:26:00+00:00,288.2,288.38,288.17,288.33,10481.0,298.0,288.277307
TSLA,2025-04-28 11:27:00+00:00,288.45,288.84,288.45,288.84,14320.0,352.0,288.701799
TSLA,2025-04-28 11:28:00+00:00,288.81,289.25,288.81,289.21,16006.0,561.0,289.010932
TSLA,2025-04-28 11:29:00+00:00,289.19,289.42,289.1,289.25,21265.0,558.0,289.27608
TSLA,2025-04-28 11:30:00+00:00,289.21,289.21,288.87,288.94,18893.0,396.0,289.007655
TSLA,2025-04-28 11:31:00+00:00,288.94,289.21,288.94,289.14,10732.0,277.0,289.089948
TSLA,2025-04-28 11:32:00+00:00,289.3,289.55,289.3,289.53,17425.0,392.0,289.428549
TSLA,2025-04-28 11:33:00+00:00,289.57,289.79,289.44,289.77,20144.0,444.0,289.597106
TSLA,2025-04-28 11:34:00+00:00,289.75,289.9,289.56,289.57,18285.0,451.0,289.750922
TSLA,2025-04-28 11:35:00+00:00,289.57,289.9,289.57,289.8,11240.0,249.0,289.826162
TSLA,2025-04-28 11:36:00+00:00,289.7,289.82,289.65,289.7,12257.0,282.0,289.726449
TSLA,2025-04-28 11:37:00+00:00,289.7,289.77,289.45,289.5,14297.0,394.0,289.616466
TSLA,2025-04-28 11:38:00+00:00,289.5,289.87,289.44,289.87,8537.0,265.0,289.622108
TSLA,2025-04-28 11:39:00+00:00,289.9,289.95,289.56,289.73,16204.0,342.0,289.796453
TSLA,2025-04-28 11:40:00+00:00,289.8,289.8,289.5,289.5,5733.0,226.0,289.660446
TSLA,2025-04-28 11:41:00+00:00,289.5,289.56,289.3,289.35,5535.0,234.0,289.354523
TSLA,2025-04-28 11:42:00+00:00,289.35,289.44,289.33,289.36,7644.0,165.0,289.360779
TSLA,2025-04-28 11:43:00+00:00,289.36,289.36,288.97,288.98,17035.0,456.0,289.123931
TSLA,2025-04-28 11:44:00+00:00,288.9,289.0,288.78,288.86,9804.0,256.0,288.856183
TSLA,2025-04-28 11:45:00+00:00,288.83,288.85,288.75,288.84,9400.0,206.0,288.806053
TSLA,2025-04-28 11:46:00+00:00,288.85,289.0,288.85,288.93,11917.0,215.0,288.986073
TSLA,2025-04-28 11:47:00+00:00,288.99,289.0,288.8,288.89,8442.0,221.0,288.91059
TSLA,2025-04-28 11:48:00+00:00,288.97,289.14,288.97,289.05,6367.0,197.0,289.044328
TSLA,2025-04-28 11:49:00+00:00,289.0,289.21,289.0,289.06,12956.0,261.0,289.105877
TSLA,2025-04-28 11:50:00+00:00,289.1,289.23,289.1,289.23,6979.0,154.0,289.134116
TSLA,2025-04-28 11:51:00+00:00,289.23,289.4,289.2,289.33,17256.0,286.0,289.295068
TSLA,2025-04-28 11:52:00+00:00,289.25,289.28,289.0,289.0,10259.0,227.0,289.055234
TSLA,2025-04-28 11:53:00+00:00,289.07,289.18,288.94,289.0,8642.0,237.0,289.105841
TSLA,2025-04-28 11:54:00+00:00,289.0,289.09,288.96,289.09,4305.0,135.0,289.029145
TSLA,2025-04-28 11:55:00+00:00,289.16,289.26,289.11,289.2,6658.0,204.0,289.187886
TSLA,2025-04-28 11:56:00+00:00,289.21,289.25,289.0,289.04,6588.0,226.0,289.064317
TSLA,2025-04-28 11:57:00+00:00,289.11,289.17,289.0,289.17,4750.0,146.0,289.065918
TSLA,2025-04-28 11:58:00+00:00,289.15,289.21,289.09,289.1,7364.0,159.0,289.183769
TSLA,2025-04-28 11:59:00+00:00,289.13,289.24,289.0,289.24,5754.0,213.0,289.102939
TSLA,2025-04-28 12:00:00+00:00,289.23,292.4,281.87,288.4,871370.0,17932.0,287.595928
TSLA,2025-04-28 12:01:00+00:00,288.36,289.73,283.8,289.5,117975.0,3146.0,288.007919
TSLA,2025-04-28 12:02:00+00:00,289.43,289.6492,289.3,289.63,36359.0,536.0,289.477253
TSLA,2025-04-28 12:03:00+00:00,289.6446,289.8,289.3801,289.49,10374.0,329.0,289.609848
TSLA,2025-04-28 12:04:00+00:00,289.5,289.68,289.41,289.58,8604.0,266.0,289.533008
TSLA,2025-04-28 12:05:00+00:00,289.58,289.89,289.55,289.89,19465.0,445.0,289.733125
TSLA,2025-04-28 12:06:00+00:00,289.9,290.03,288.88,288.9,70961.0,1834.0,289.61306
TSLA,2025-04-28 12:07:00+00:00,289.01,289.16,288.68,288.83,35170.0,929.0,288.833299
TSLA,2025-04-28 12:08:00+00:00,288.65,288.8,288.0625,288.75,24952.0,736.0,288.431702
TSLA,2025-04-28 12:09:00+00:00,288.69,288.9,288.6431,288.7,15090.0,367.0,288.793225
TSLA,2025-04-28 12:10:00+00:00,288.6999,288.75,288.31,288.5,27662.0,485.0,288.508148
TSLA,2025-04-28 12:11:00+00:00,288.49,288.5,287.85,288.0601,47930.0,1118.0,288.092663
TSLA,2025-04-28 12:12:00+00:00,288.0,288.2,287.85,287.99,20400.0,462.0,287.970836
TSLA,2025-04-28 12:13:00+00:00,288.08,288.39,287.95,288.37,13683.0,270.0,288.2046
TSLA,2025-04-28 12:14:00+00:00,288.37,288.48,288.1046,288.3294,8701.0,260.0,288.287895
TSLA,2025-04-28 12:15:00+00:00,288.33,288.48,288.2581,288.44,10682.0,198.0,288.420876
TSLA,2025-04-28 12:16:00+00:00,288.44,288.84,285.662,288.84,32543.0,333.0,288.430827
TSLA,2025-04-28 12:17:00+00:00,288.9,288.9674,288.65,288.7665,11757.0,309.0,288.834031
TSLA,2025-04-28 12:18:00+00:00,288.88,288.9655,288.8014,288.9655,6605.0,174.0,288.907049
TSLA,2025-04-28 12:19:00+00:00,288.92,288.92,288.7,288.7,9659.0,232.0,288.828519
TSLA,2025-04-28 12:20:00+00:00,288.7,288.87,288.5,288.53,10129.0,303.0,288.704634
TSLA,2025-04-28 12:21:00+00:00,288.57,288.59,288.34,288.34,15967.0,355.0,288.422136
TSLA,2025-04-28 12:22:00+00:00,288.4,288.5,288.29,288.42,7781.0,252.0,288.360618
TSLA,2025-04-28 12:23:00+00:00,288.43,288.5007,288.39,288.45,9651.0,230.0,288.453472
TSLA,2025-04-28 12:24:00+00:00,288.45,288.45,288.14,288.14,7357.0,280.0,288.327999
TSLA,2025-04-28 12:25:00+00:00,288.2,288.43,288.2,288.39,3907.0,174.0,288.283048
TSLA,2025-04-28 12:26:00+00:00,288.41,288.53,288.36,288.43,11545.0,279.0,288.448937
TSLA,2025-04-28 12:27:00+00:00,288.43,288.43,288.21,288.27,12000.0,276.0,288.282042
TSLA,2025-04-28 12:28:00+00:00,288.38,288.5,288.35,288.42,10136.0,255.0,288.417401
TSLA,2025-04-28 12:29:00+00:00,288.4761,288.48,288.3,288.3,6479.0,214.0,288.358823
TSLA,2025-04-28 12:30:00+00:00,288.39,288.39,288.2,288.29,10174.0,287.0,288.230875
TSLA,2025-04-28 12:31:00+00:00,288.21,288.3,288.1,288.24,15162.0,313.0,288.180557
TSLA,2025-04-28 12:32:00+00:00,288.24,288.33,288.102,288.24,21228.0,409.0,288.214411
TSLA,2025-04-28 12:33:00+00:00,288.3,288.47,288.28,288.47,6331.0,198.0,288.38311
TSLA,2025-04-28 12:34:00+00:00,288.44,288.44,288.05,288.13,21126.0,484.0,288.208099
TSLA,2025-04-28 12:35:00+00:00,288.0645,288.13,287.9,288.0,21817.0,585.0,287.992461
TSLA,2025-04-28 12:36:00+00:00,287.9506,288.15,287.9,287.97,11349.0,343.0,288.00359
TSLA,2025-04-28 12:37:00+00:00,287.97,287.97,287.55,287.55,18518.0,526.0,287.824707
TSLA,2025-04-28 12:38:00+00:00,287.6573,287.66,287.2,287.2,27645.0,732.0,287.403575
TSLA,2025-04-28 12:39:00+00:00,287.2699,287.333,287.1,287.32,18158.0,477.0,287.21067
TSLA,2025-04-28 12:40:00+00:00,287.28,287.5,287.28,287.5,12645.0,363.0,287.386902
TSLA,2025-04-28 12:41:00+00:00,287.5,287.7596,287.4901,287.7596,14661.0,328.0,287.617001
TSLA,2025-04-28 12:42:00+00:00,287.7107,288.0499,287.68,288.003,11415.0,373.0,287.815342
TSLA,2025-04-28 12:43:00+00:00,288.0,288.31,287.99,288.31,19109.0,417.0,288.147524
TSLA,2025-04-28 12:44:00+00:00,288.25,288.7985,288.25,288.7985,27745.0,540.0,288.535054
TSLA,2025-04-28 12:45:00+00:00,288.7,288.8,288.6,288.7001,18404.0,371.0,288.690268
TSLA,2025-04-28 12:46:00+00:00,288.74,288.88,288.7,288.73,16516.0,367.0,288.788429
TSLA,2025-04-28 12:47:00+00:00,288.8,289.21,288.74,289.14,37619.0,815.0,288.927288
TSLA,2025-04-28 12:48:00+00:00,289.14,289.4282,288.88,288.9997,26537.0,626.0,289.170843
TSLA,2025-04-28 12:49:00+00:00,288.85,289.0,288.6006,288.78,25788.0,396.0,288.730218
TSLA,2025-04-28 12:50:00+00:00,288.77,288.9945,288.77,288.94,8823.0,229.0,288.866495
TSLA,2025-04-28 12:51:00+00:00,288.95,289.0,288.79,288.97,15455.0,341.0,288.901109
TSLA,2025-04-28 12:52:00+00:00,288.85,289.0,288.8,288.93,13507.0,302.0,288.934156
TSLA,2025-04-28 12:53:00+00:00,288.9998,289.005,288.93,289.0,16058.0,370.0,288.992292
TSLA,2025-04-28 12:54:00+00:00,288.98,289.05,288.7062,288.85,14079.0,402.0,288.911241
TSLA,2025-04-28 12:55:00+00:00,288.8034,288.9083,288.68,288.7,16896.0,346.0,288.762215
TSLA,2025-04-28 12:56:00+00:00,288.65,288.78,288.55,288.609,15665.0,332.0,288.61972
TSLA,2025-04-28 12:57:00+00:00,288.75,288.89,288.7062,288.84,12851.0,283.0,288.809864
TSLA,2025-04-28 12:58:00+00:00,288.88,288.99,288.75,288.9,15352.0,381.0,288.878845
TSLA,2025-04-28 12:59:00+00:00,288.83,288.9292,288.7,288.7,16351.0,349.0,288.808379
TSLA,2025-04-28 13:00:00+00:00,288.7,288.7,288.5,288.6,19126.0,470.0,288.573282
TSLA,2025-04-28 13:01:00+00:00,288.56,288.9,288.56,288.89,8565.0,293.0,288.77108
TSLA,2025-04-28 13:02:00+00:00,288.8977,289.0,288.81,288.9501,14120.0,346.0,288.958339
TSLA,2025-04-28 13:03:00+00:00,288.9991,289.3,288.95,289.25,20945.0,511.0,289.145976
TSLA,2025-04-28 13:04:00+00:00,289.25,289.4,289.21,289.34,18133.0,489.0,289.286399
TSLA,2025-04-28 13:05:00+00:00,289.34,289.55,289.34,289.4599,32829.0,695.0,289.45654
TSLA,2025-04-28 13:06:00+00:00,289.4,289.59,289.34,289.55,20160.0,429.0,289.47247
TSLA,2025-04-28 13:07:00+00:00,289.5883,289.7,289.4827,289.67,19183.0,500.0,289.592415
TSLA,2025-04-28 13:08:00+00:00,289.67,289.75,289.53,289.63,29749.0,646.0,289.65658
TSLA,2025-04-28 13:09:00+00:00,289.6,289.6,289.34,289.41,32137.0,686.0,289.451801
TSLA,2025-04-28 13:10:00+00:00,289.45,289.56,289.35,289.56,26201.0,513.0,289.388598
TSLA,2025-04-28 13:11:00+00:00,289.58,289.85,289.56,289.85,23833.0,565.0,289.695329
TSLA,2025-04-28 13:12:00+00:00,289.8899,290.2193,289.85,290.198,62028.0,1402.0,290.017389
TSLA,2025-04-28 13:13:00+00:00,290.13,290.2,290.07,290.1,31567.0,705.0,290.153027
TSLA,2025-04-28 13:14:00+00:00,290.1089,290.51,290.1089,290.5,33788.0,874.0,290.354412
TSLA,2025-04-28 13:15:00+00:00,290.53,290.6,290.352,290.4,38114.0,841.0,290.447392
TSLA,2025-04-28 13:16:00+00:00,290.43,290.75,290.3,290.7475,35038.0,936.0,290.482468
